q	ID1	ID2	beta	LocalOverlap	RegionalOverlap	Homogeneity	TurnoverComp
0	7.1NR_wet	1.2NR_exdry	1.92592592592593	0.0740740740740742	0.0384615384615385	0.0384615384615385	0.0740740740740742
0	3.7NR_wet	5.8NR_exdry	1.64705882352941	0.352941176470588	0.214285714285714	0.214285714285714	0.352941176470588
0	3.7NR_wet	5.8NR_exdry	1.64705882352941	0.352941176470588	0.214285714285714	0.214285714285714	0.352941176470588
0	4.18NR_wet	5.8NR_exdry	1.6	0.4	0.25	0.25	0.4
0	7.1NR_wet	2.10NR_exdry	1.78571428571429	0.214285714285714	0.12	0.12	0.214285714285714
0	3.7NR_wet	1.8NR_exdry	1.84615384615385	0.153846153846154	0.0833333333333333	0.0833333333333333	0.153846153846154
0	2.11NR_wet	1.2NR_exdry	1.75	0.25	0.142857142857143	0.142857142857143	0.25
0	4.12NR_wet	3.4NR_exdry	1.63636363636364	0.363636363636364	0.222222222222222	0.222222222222222	0.363636363636364
0	7.1NR_wet	1.8NR_exdry	1.84615384615385	0.153846153846154	0.0833333333333333	0.0833333333333333	0.153846153846154
0	4.12NR_wet	3.14NR_exdry	1.71428571428571	0.285714285714286	0.166666666666667	0.166666666666667	0.285714285714286
0	6.16NR_wet	5.8NR_exdry	1.71428571428571	0.285714285714286	0.166666666666667	0.166666666666667	0.285714285714286
0	2.11NR_wet	3.14NR_exdry	1.625	0.375	0.230769230769231	0.230769230769231	0.375
0	7.1NR_wet	5.14NR_exdry	1.92	0.0800000000000001	0.0416666666666667	0.0416666666666667	0.0800000000000001
0	4.1NR_wet	1.2NR_exdry	1.9375	0.0625	0.032258064516129	0.032258064516129	0.0625
0	2.11NR_wet	2.10NR_exdry	1.55555555555556	0.444444444444444	0.285714285714286	0.285714285714286	0.444444444444444
0	3.7NR_wet	3.14NR_exdry	1.72727272727273	0.272727272727273	0.157894736842105	0.157894736842105	0.272727272727273
0	7.1NR_wet	3.4NR_exdry	1.625	0.375	0.230769230769231	0.230769230769231	0.375
0	4.12NR_wet	1.8NR_exdry	1.6	0.4	0.25	0.25	0.4
0	2.11NR_wet	1.8NR_exdry	1.71428571428571	0.285714285714286	0.166666666666667	0.166666666666667	0.285714285714286
0	3.7NR_wet	1.8NR_exdry	1.84615384615385	0.153846153846154	0.0833333333333333	0.0833333333333333	0.153846153846154
0	4.18NR_wet	5.8NR_exdry	1.6	0.4	0.25	0.25	0.4
0	3.7NR_wet	3.4NR_exdry	1.68421052631579	0.315789473684211	0.1875	0.1875	0.315789473684211
0	4.12NR_wet	2.3NR_exdry	1.69230769230769	0.307692307692308	0.181818181818182	0.181818181818182	0.307692307692308
0	3.7NR_wet	3.4NR_exdry	1.68421052631579	0.315789473684211	0.1875	0.1875	0.315789473684211
0	4.18NR_wet	5.8NR_exdry	1.6	0.4	0.25	0.25	0.4
0	4.18NR_wet	2.3NR_exdry	1.71428571428571	0.285714285714286	0.166666666666667	0.166666666666667	0.285714285714286
0	2.11NR_wet	5.8NR_exdry	1.45454545454545	0.545454545454545	0.375	0.375	0.545454545454545
0	4.18NR_wet	5.8NR_exdry	1.6	0.4	0.25	0.25	0.4
0	4.18NR_wet	3.14NR_exdry	1.73333333333333	0.266666666666667	0.153846153846154	0.153846153846154	0.266666666666667
0	4.1NR_wet	2.10NR_exdry	1.75757575757576	0.242424242424242	0.137931034482759	0.137931034482759	0.242424242424242
0	4.1NR_wet	1.8NR_exdry	1.93548387096774	0.0645161290322578	0.0333333333333332	0.0333333333333332	0.064516129032258
0	2.11NR_wet	5.14NR_exdry	1.66666666666667	0.333333333333333	0.2	0.2	0.333333333333333
0	3.7NR_wet	3.4NR_exdry	1.68421052631579	0.315789473684211	0.1875	0.1875	0.315789473684211
0	4.12NR_wet	5.14NR_exdry	1.5	0.5	0.333333333333333	0.333333333333333	0.5
0	3.7NR_wet	1.2NR_exdry	1.71428571428571	0.285714285714286	0.166666666666667	0.166666666666667	0.285714285714286
0	2.11NR_wet	5.14NR_exdry	1.66666666666667	0.333333333333333	0.2	0.2	0.333333333333333
0	2.11NR_wet	5.8NR_exdry	1.45454545454545	0.545454545454545	0.375	0.375	0.545454545454545
0	7.1NR_wet	1.2NR_exdry	1.92592592592593	0.0740740740740742	0.0384615384615385	0.0384615384615385	0.0740740740740742
0	4.12NR_wet	3.4NR_exdry	1.63636363636364	0.363636363636364	0.222222222222222	0.222222222222222	0.363636363636364
0	2.11NR_wet	2.10NR_exdry	1.55555555555556	0.444444444444444	0.285714285714286	0.285714285714286	0.444444444444444
0	3.7NR_wet	1.8NR_exdry	1.84615384615385	0.153846153846154	0.0833333333333333	0.0833333333333333	0.153846153846154
0	2.11NR_wet	2.3NR_exdry	1.6	0.4	0.25	0.25	0.4
0	4.18NR_wet	2.10NR_exdry	1.25	0.75	0.6	0.6	0.75
0	3.7NR_wet	2.3NR_exdry	1.71428571428571	0.285714285714286	0.166666666666667	0.166666666666667	0.285714285714286
0	3.7NR_wet	2.10NR_exdry	1.6	0.4	0.25	0.25	0.4
0	7.1NR_wet	5.14NR_exdry	1.92	0.0800000000000001	0.0416666666666667	0.0416666666666667	0.0800000000000001
0	4.12NR_wet	1.8NR_exdry	1.6	0.4	0.25	0.25	0.4
0	2.11NR_wet	1.8NR_exdry	1.71428571428571	0.285714285714286	0.166666666666667	0.166666666666667	0.285714285714286
0	7.1NR_wet	5.14NR_exdry	1.92	0.0800000000000001	0.0416666666666667	0.0416666666666667	0.0800000000000001
